401,0.0
402,1.0
403,0.0
404,0.0
405,1.0
406,0.0
407,0.0
408,1.0
409,1.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,1.0
417,0.0
418,0.0
419,1.0
420,0.0
421,1.0
422,0.0
423,1.0
424,0.0
425,0.0
426,0.0
427,1.0
428,0.0
429,0.0
430,1.0
431,1.0
432,1.0
433,1.0
434,0.0
435,0.0
436,0.0
437,1.0
438,0.0
439,0.0
440,0.0
441,0.0
442,1.0
443,1.0
444,1.0
445,1.0
446,0.0
447,0.0
448,1.0
449,0.0
450,0.0
451,0.0
452,1.0
453,1.0
454,0.0
455,0.0
456,0.0
457,1.0
458,0.0
459,1.0
460,0.0
461,1.0
462,0.0
463,0.0
464,1.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,1.0
472,0.0
473,0.0
474,0.0
475,1.0
476,0.0
477,0.0
478,0.0
479,0.0
480,1.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,1.0
490,0.0
491,1.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,1.0
500,1.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,1.0
510,0.0
511,1.0
512,1.0
513,0.0
514,0.0
515,1.0
516,1.0
517,0.0
518,0.0
519,0.0
520,1.0
521,1.0
522,1.0
523,0.0
524,0.0
525,1.0
526,1.0
527,1.0
528,0.0
529,0.0
530,0.0
531,0.0
532,1.0
533,1.0
534,0.0
535,1.0
536,0.0
537,1.0
538,0.0
539,0.0
540,1.0
541,0.0
542,1.0
543,0.0
544,0.0
545,0.0
546,1.0
547,1.0
548,1.0
549,1.0
550,1.0
551,1.0
552,0.0
553,1.0
554,1.0
555,1.0
556,1.0
557,0.0
558,1.0
559,0.0
560,1.0
561,0.0
562,0.0
563,1.0
564,1.0
565,1.0
566,0.0
567,0.0
568,1.0
569,0.0
570,0.0
571,1.0
572,0.0
573,0.0
574,1.0
575,0.0
576,0.0
577,1.0
578,0.0
579,1.0
580,1.0
581,0.0
582,0.0
583,1.0
584,0.0
585,0.0
586,0.0
587,1.0
588,0.0
589,0.0
590,1.0
591,1.0
592,0.0
593,1.0
594,0.0
595,1.0
596,0.0
597,0.0
598,1.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,1.0
605,1.0
606,0.0
607,0.0
608,0.0
609,0.0
610,1.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,1.0
624,0.0
625,0.0
626,1.0
627,0.0
628,0.0
629,0.0
630,1.0
631,1.0
632,1.0
633,0.0
634,0.0
635,0.0
636,1.0
637,0.0
638,0.0
639,1.0
640,0.0
641,1.0
642,1.0
643,1.0
644,0.0
645,0.0
646,1.0
647,1.0
648,0.0
649,1.0
650,1.0
651,0.0
652,0.0
653,0.0
654,1.0
655,0.0
656,0.0
657,0.0
658,1.0
659,0.0
660,1.0
661,1.0
662,0.0
663,1.0
664,1.0
665,0.0
666,0.0
667,0.0
668,1.0
669,1.0
670,0.0
671,1.0
672,0.0
673,0.0
674,1.0
675,0.0
676,1.0
677,1.0
678,0.0
679,1.0
680,0.0
681,0.0
682,1.0
683,0.0
684,1.0
685,0.0
686,0.0
687,1.0
688,1.0
689,0.0
690,0.0
691,0.0
692,1.0
693,1.0
694,1.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,1.0
702,1.0
703,1.0
704,1.0
705,1.0
706,0.0
707,0.0
708,0.0
709,0.0
710,1.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,1.0
718,1.0
719,1.0
720,1.0
721,0.0
722,0.0
723,0.0
724,0.0
725,1.0
726,0.0
727,1.0
728,1.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,1.0
738,1.0
739,0.0
740,0.0
741,1.0
742,0.0
743,0.0
744,0.0
745,1.0
746,0.0
747,0.0
748,1.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,1.0
755,1.0
756,1.0
757,1.0
758,1.0
759,0.0
760,0.0
761,0.0
762,1.0
763,1.0
764,0.0
765,1.0
766,0.0
767,1.0
768,0.0
769,1.0
770,0.0
771,0.0
772,1.0
773,1.0
774,0.0
775,1.0
776,0.0
777,1.0
778,0.0
779,0.0
780,0.0
781,0.0
782,1.0
783,0.0
784,1.0
785,0.0
786,1.0
787,1.0
788,0.0
789,0.0
790,1.0
791,0.0
792,0.0
793,1.0
794,0.0
795,0.0
796,1.0
797,0.0
798,1.0
799,0.0
800,0.0
801,0.0
802,0.0
803,1.0
804,0.0
805,0.0
806,1.0
807,0.0
808,0.0
809,0.0
810,1.0
811,0.0
812,0.0
813,1.0
814,1.0
815,1.0
816,0.0
817,1.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,1.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,1.0
835,1.0
836,1.0
837,1.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,0.0
848,0.0
849,1.0
850,0.0
851,0.0
852,1.0
853,0.0
854,0.0
855,1.0
856,1.0
857,0.0
858,0.0
859,1.0
860,1.0
861,1.0
862,0.0
863,0.0
864,0.0
865,0.0
866,1.0
867,0.0
868,1.0
869,1.0
870,0.0
871,1.0
872,1.0
873,0.0
874,0.0
875,0.0
876,0.0
877,1.0
878,0.0
879,1.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,1.0
887,1.0
888,0.0
889,0.0
890,1.0
891,1.0
892,0.0
893,0.0
894,1.0
895,0.0
896,0.0
897,1.0
898,0.0
899,1.0
900,0.0
901,0.0
902,0.0
903,1.0
904,0.0
905,1.0
906,0.0
907,1.0
908,1.0
909,1.0
910,1.0
911,1.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,1.0
919,0.0
920,0.0
921,1.0
922,1.0
923,0.0
924,1.0
925,1.0
926,1.0
927,0.0
928,0.0
929,1.0
930,1.0
931,1.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,1.0
941,0.0
942,0.0
943,1.0
944,1.0
945,0.0
946,0.0
947,0.0
948,0.0
949,1.0
950,0.0
951,0.0
952,0.0
953,1.0
954,0.0
955,1.0
956,1.0
957,0.0
958,0.0
959,0.0
960,0.0
961,1.0
962,0.0
963,0.0
964,1.0
965,1.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,1.0
972,0.0
973,0.0
974,0.0
975,1.0
976,0.0
977,0.0
978,1.0
979,1.0
980,1.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,1.0
989,0.0
990,0.0
991,1.0
992,0.0
993,1.0
994,1.0
995,1.0
996,1.0
997,1.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,1.0
1004,1.0
1005,0.0
1006,1.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,1.0
1012,0.0
1013,1.0
1014,0.0
1015,1.0
1016,1.0
1017,1.0
1018,0.0
1019,0.0
1020,1.0
1021,1.0
1022,0.0
1023,0.0
1024,1.0
1025,1.0
1026,0.0
1027,0.0
1028,1.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,1.0
1034,0.0
1035,1.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,1.0
1041,0.0
1042,0.0
1043,1.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,1.0
1050,0.0
1051,1.0
1052,1.0
1053,0.0
1054,1.0
1055,0.0
1056,1.0
1057,0.0
1058,1.0
1059,1.0
1060,1.0
1061,1.0
1062,0.0
1063,0.0
1064,1.0
1065,0.0
1066,1.0
1067,1.0
1068,0.0
1069,0.0
1070,1.0
1071,1.0
1072,0.0
1073,0.0
1074,1.0
1075,1.0
1076,1.0
1077,1.0
1078,1.0
1079,1.0
1080,0.0
1081,1.0
1082,0.0
1083,0.0
1084,0.0
1085,1.0
1086,0.0
1087,1.0
1088,0.0
1089,0.0
1090,1.0
1091,1.0
1092,0.0
1093,0.0
1094,1.0
1095,0.0
1096,0.0
1097,0.0
1098,1.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,1.0
1107,1.0
1108,1.0
1109,0.0
1110,1.0
1111,0.0
1112,0.0
1113,1.0
1114,1.0
1115,1.0
1116,0.0
1117,0.0
1118,1.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,1.0
1130,0.0
1131,0.0
1132,1.0
1133,0.0
1134,1.0
1135,0.0
1136,1.0
1137,1.0
1138,0.0
1139,0.0
1140,1.0
1141,1.0
1142,0.0
1143,0.0
1144,1.0
1145,0.0
1146,0.0
1147,0.0
1148,1.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,1.0
1156,0.0
1157,1.0
1158,0.0
1159,1.0
1160,0.0
1161,0.0
1162,0.0
1163,1.0
1164,1.0
1165,0.0
1166,0.0
1167,1.0
1168,0.0
1169,0.0
1170,0.0
1171,1.0
1172,1.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,1.0
1179,0.0
1180,0.0
1181,1.0
1182,0.0
1183,0.0
1184,1.0
1185,0.0
1186,1.0
1187,1.0
1188,1.0
1189,0.0
1190,1.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,1.0
1199,1.0
1200,1.0
1201,0.0
1202,1.0
1203,1.0
1204,0.0
1205,1.0
1206,0.0
1207,1.0
1208,0.0
1209,1.0
1210,1.0
1211,1.0
1212,1.0
1213,1.0
1214,1.0
1215,0.0
1216,0.0
1217,1.0
1218,0.0
1219,0.0
1220,1.0
1221,0.0
1222,0.0
1223,1.0
1224,0.0
1225,1.0
1226,0.0
1227,0.0
1228,0.0
1229,1.0
1230,0.0
1231,1.0
1232,0.0
1233,1.0
1234,1.0
1235,1.0
1236,1.0
1237,0.0
1238,1.0
1239,0.0
1240,0.0
1241,1.0
1242,0.0
1243,0.0
1244,1.0
1245,1.0
1246,1.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,1.0
1252,1.0
1253,0.0
1254,1.0
1255,0.0
1256,0.0
1257,1.0
1258,0.0
1259,1.0
1260,0.0
1261,0.0
1262,1.0
1263,1.0
1264,0.0
1265,1.0
1266,1.0
1267,0.0
1268,1.0
1269,1.0
1270,1.0
1271,0.0
1272,0.0
1273,0.0
1274,1.0
1275,0.0
1276,1.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,1.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,1.0
1293,1.0
1294,1.0
1295,1.0
1296,0.0
1297,1.0
1298,1.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,1.0
1306,0.0
1307,0.0
1308,1.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,1.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,1.0
1320,0.0
1321,0.0
1322,1.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,1.0
1328,0.0
1329,1.0
1330,0.0
1331,0.0
1332,0.0
1333,1.0
1334,0.0
1335,0.0
1336,1.0
1337,0.0
1338,1.0
1339,1.0
1340,1.0
1341,1.0
1342,1.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,1.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,1.0
1353,1.0
1354,1.0
1355,1.0
1356,1.0
1357,1.0
1358,0.0
1359,0.0
1360,1.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,1.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,1.0
1372,0.0
1373,0.0
1374,1.0
1375,1.0
1376,0.0
1377,1.0
1378,1.0
1379,0.0
1380,1.0
1381,1.0
1382,1.0
1383,1.0
1384,0.0
1385,0.0
1386,0.0
1387,1.0
1388,1.0
1389,0.0
1390,0.0
1391,0.0
1392,1.0
1393,1.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,1.0
1400,0.0
1401,1.0
1402,0.0
1403,0.0
1404,1.0
1405,0.0
1406,0.0
1407,1.0
1408,1.0
1409,0.0
1410,1.0
1411,0.0
1412,0.0
1413,0.0
1414,1.0
1415,1.0
1416,1.0
1417,1.0
1418,1.0
1419,0.0
1420,0.0
1421,0.0
1422,1.0
1423,1.0
1424,1.0
1425,0.0
1426,1.0
1427,0.0
1428,0.0
1429,1.0
1430,0.0
1431,1.0
1432,0.0
1433,0.0
1434,1.0
1435,1.0
1436,1.0
1437,1.0
1438,1.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,1.0
1444,1.0
1445,1.0
1446,0.0
1447,0.0
1448,1.0
1449,1.0
1450,0.0
1451,1.0
1452,0.0
1453,0.0
1454,0.0
1455,1.0
1456,0.0
1457,0.0
1458,0.0
1459,1.0
1460,0.0
1461,0.0
1462,0.0
1463,1.0
1464,1.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,1.0
1473,0.0
1474,1.0
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,1.0
1480,1.0
1481,0.0
1482,1.0
1483,0.0
1484,1.0
1485,0.0
1486,1.0
1487,1.0
1488,1.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,1.0
1495,0.0
1496,0.0
1497,0.0
1498,1.0
1499,0.0
1500,1.0
1501,0.0
1502,0.0
1503,0.0
1504,0.0
1505,1.0
1506,1.0
1507,0.0
1508,0.0
1509,1.0
1510,0.0
1511,1.0
1512,0.0
1513,1.0
1514,0.0
1515,0.0
1516,0.0
1517,1.0
1518,0.0
1519,0.0
1520,1.0
1521,0.0
1522,1.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,1.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,1.0
1533,0.0
1534,1.0
1535,0.0
1536,1.0
1537,1.0
1538,1.0
1539,1.0
1540,0.0
1541,0.0
1542,1.0
1543,1.0
1544,0.0
1545,0.0
1546,0.0
1547,1.0
1548,0.0
1549,0.0
1550,0.0
1551,1.0
1552,1.0
1553,1.0
1554,1.0
1555,0.0
1556,0.0
1557,1.0
1558,0.0
1559,1.0
1560,0.0
1561,1.0
1562,1.0
1563,1.0
1564,0.0
1565,1.0
1566,0.0
1567,1.0
1568,1.0
1569,1.0
1570,1.0
1571,0.0
1572,1.0
1573,0.0
1574,0.0
1575,1.0
1576,1.0
1577,0.0
1578,1.0
1579,0.0
1580,0.0
1581,0.0
1582,1.0
1583,1.0
1584,1.0
1585,0.0
1586,1.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,0.0
1592,1.0
1593,1.0
1594,1.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,1.0
